Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
54,ASIACAP.BO,72.12,1.00K,Finance,Finance/Rental/Leasing,97.0,75.0,95.0,98.0,1.3843,0.5221,3.57K,0.58K,72.12,17.37,223.00M,No,60.31,31.63,62.47,39.36
55,IDREAM.BO,634.5,0.55K,Consumer Services,Movies/Entertainment,97.0,98.0,97.0,97.0,22.4071,8.0286,0.17K,0.47K,634.6,131.75,171.67B,No,400.61,284.86,434.94,339.68
56,INDUSFINL.BO,147.0,9.05K,Finance,Investment Banks/Brokers,97.0,87.0,98.0,97.0,3.5,2.7821,7.67K,6.59K,148.8,38.94,1.36B,No,113.22,66.03,121.37,76.88
57,CDG.BO,251.85,5.34K,Process Industries,Industrial Specialties,97.0,86.0,97.0,96.0,18.3929,18.3929,3.58K,3.68K,263.9,52.6,2.33B,No,216.2,129.68,222.88,165.31
58,SURBHIN.BO,75.23,0.30K,Process Industries,Textiles,97.0,0.0,31.0,97.0,5.2721,1.5507,4.07K,2.75K,249.65,12.76,258.60M,No,149.08,62.76,144.25,80.61
59,HFCL.NS,224.95,28795.83K,Electronic Technology,Telecommunications Equipment,97.0,82.0,98.0,98.0,10.17,8.8821,57511.20K,28362.07K,225.2,59.82,344.23B,No,171.01,97.18,184.03,110.94
60,UFBL.NS,707.55,136.83K,Consumer Services,Restaurants,97.0,97.0,98.0,98.0,36.0964,34.8607,435.87K,234.19K,735.0,172.34,27.66B,No,504.99,291.67,556.32,342.48
61,MEGAMONT.BO,184.5,0.83K,Non-Energy Minerals,Forest Products,97.0,65.0,88.0,97.0,11.1321,10.4179,1.75K,0.85K,206.0,30.75,2.75B,No,160.26,94.78,164.59,117.46
62,MTARTECH.NS,7047.0,135.57K,Electronic Technology,Aerospace & Defense,97.0,10.0,95.0,97.0,414.9286,379.8929,1623.39K,499.92K,8714.0,1390.5,216.76B,No,7274.32,4001.01,7478.55,4846.04
63,ISTRNETWK.BO,50.1,16.52K,Commercial Services,Miscellaneous Commercial Services,97.0,76.0,71.0,66.0,2.4929,2.4579,26.54K,39.12K,72.15,8.34,3.59B,No,47.35,44.82,47.48,46.69
64,BLISSGVS.NS,490.4,559.99K,Health Technology,Pharmaceuticals: Major,97.0,67.0,96.0,97.0,23.8643,23.6286,2260.16K,1118.23K,553.0,118.0,52.01B,No,387.2,234.34,412.38,276.16
65,KREONFIN.BO,79.06,35.63K,Finance,Finance/Rental/Leasing,97.0,99.0,98.0,96.0,3.8921,3.8371,34.52K,21.71K,80.85,19.26,1.60B,No,46.68,36.68,52.3,38.6
66,ONELIFECAP.NS,39.12,59.70K,Finance,Investment Managers,97.0,97.0,97.0,97.0,1.8707,1.7986,193.57K,58.65K,40.1,11.15,1.46B,No,26.24,17.62,28.74,20.05
67,INDOSMC.BO,425.9,80.00K,Producer Manufacturing,Electrical Products,97.0,97.0,98.0,,19.6,16.0393,135.57K,102.78K,425.9,134.0,9.73B,No,288.96,,313.55,
68,VENUSREM.NS,1663.9,95.59K,Health Technology,Pharmaceuticals: Major,96.0,66.0,95.0,95.0,108.3643,104.3429,93.36K,70.29K,2044.3,424.0,22.27B,No,1382.87,868.99,1478.26,1040.47
69,SANCODE.BO,327.8,2.00K,Technology Services,Information Technology Services,96.0,95.0,61.0,96.0,7.7929,1.1464,2.62K,1.33K,327.8,49.97,1.33B,No,258.97,200.71,267.98,217.58
70,RAJPALAYAM.NS,824.6,1.65K,Process Industries,Textiles,96.0,29.0,,,19.8643,19.5857,2.00K,2.88K,875.0,314.45,,No,818.33,,823.4,
71,JLL.BO,125.0,1.56K,Finance,Finance/Rental/Leasing,96.0,98.0,95.0,97.0,3.3293,0.4764,0.48K,0.84K,125.0,31.55,376.11M,No,83.32,58.7,89.42,65.83
72,GVPIL.NS,917.4,420.27K,Industrial Services,Engineering & Construction,96.0,44.0,97.0,97.0,55.9,55.9,352.93K,372.44K,1084.0,270.9,61.67B,No,818.95,480.37,858.4,558.75
73,HIIL.BO,1284.9,0.34K,Producer Manufacturing,Electrical Products,96.0,60.0,98.0,97.0,2.6929,0.0,11.18K,0.96K,1284.9,364.0,9.27B,No,1204.65,652.64,1229.27,764.15
74,PARMAX.BO,84.53,6.55K,Health Technology,Pharmaceuticals: Major,96.0,98.0,98.0,97.0,1.3671,0.0,4.96K,6.67K,84.53,22.6,316.25M,No,49.48,36.57,55.46,39.51
75,CITURGIA.BO,116.4,0.00K,Process Industries,Chemicals: Specialty,96.0,20.0,1.0,98.0,0.2464,0.0821,0.32K,0.01K,212.0,31.64,15.38B,No,110.88,73.37,113.99,94.98
76,SHARP.BO,117.05,45.22K,Consumer Durables,Electronics/Appliances,96.0,54.0,98.0,97.0,0.3286,0.1643,53.41K,4.21K,118.8,36.0,3.04B,No,106.04,61.65,108.83,67.77
77,GDLLEAS.BO,66.3,0.43K,Finance,Finance/Rental/Leasing,96.0,72.0,4.0,1.0,4.4029,3.8886,1.88K,0.69K,169.8,8.33,332.17M,No,73.02,88.09,70.92,97.78
78,SKM.BO,377.1,7.00K,Process Industries,Chemicals: Major Diversified,96.0,17.0,98.0,97.0,12.4357,10.9857,48.82K,21.89K,419.0,102.05,4.62B,No,354.01,,370.18,227.67
79,CPPLUS.NS,3611.4,206.69K,Consumer Durables,Electronics/Appliances,96.0,48.0,95.0,96.0,136.3929,133.8571,396.56K,258.55K,3787.0,1015.0,425.61B,No,3002.64,1924.69,3156.6,2178.05
80,KRISHNA.BO,44.7,17.03K,Industrial Services,Engineering & Construction,96.0,98.0,97.0,97.0,2.5479,1.5264,18.41K,63.36K,51.72,12.44,482.76M,No,30.73,22.27,33.48,26.13
81,RGIL.BO,240.0,1.83K,Process Industries,Pulp & Paper,96.0,86.0,95.0,93.0,6.4036,5.0679,3.38K,1.77K,246.5,60.3,3.16B,No,205.29,151.5,207.74,161.43
82,DEEDEV.NS,675.75,109.71K,Producer Manufacturing,Industrial Machinery,96.0,62.0,97.0,97.0,40.5071,37.35,635.52K,115.24K,760.0,183.0,46.80B,No,584.34,337.45,616.61,384.97
83,COSPOWER.BO,1897.15,0.12K,Producer Manufacturing,Electrical Products,96.0,61.0,96.0,95.0,72.7714,55.8929,1.68K,0.83K,2092.35,527.65,3.48B,No,1495.64,1020.67,1527.13,1122.67
84,NEELKAN.BO,41.89,0.20K,Non-Energy Minerals,Construction Materials,96.0,98.0,97.0,97.0,1.36,0.2,3.77K,17.81K,47.26,13.0,211.28M,No,28.05,20.08,30.74,22.06
85,ZELIO.BO,589.9,15.50K,Consumer Durables,Motor Vehicles,96.0,89.0,93.0,80.0,12.4393,5.2143,30.39K,14.89K,613.8,154.9,12.48B,No,514.72,,527.58,416.59
86,KOVAI.NS,6023.5,4.65K,Health Services,Hospital/Nursing Management,96.0,77.0,,,156.0,153.9643,5.40K,13.43K,6340.0,2576.65,65.91B,No,5662.65,,5700.75,
87,CCME.BO,118.7,0.00K,Producer Manufacturing,Miscellaneous Manufacturing,96.0,66.0,55.0,80.0,2.7107,0.8,0.42K,0.29K,181.3,22.28,5.37B,No,114.6,103.54,115.13,96.85
88,THANGAMAYL.NS,6283.0,113.28K,Consumer Durables,Other Consumer Specialties,96.0,81.0,93.0,95.0,344.5499,335.1357,204.29K,285.93K,6572.0,1750.1,195.29B,No,4740.15,3583.98,5018.5,4078.01
89,KELENRG.BO,8262.75,2.76K,Process Industries,Industrial Specialties,96.0,97.0,98.0,96.0,345.7429,234.0322,1.81K,3.44K,8262.75,2900.0,8.26B,No,5428.6,4170.0,5860.41,4302.02
90,TRUEGREEN.BO,186.0,12.94K,Process Industries,Textiles,96.0,69.0,76.0,97.0,4.7607,3.3321,11.93K,18.61K,200.85,52.75,6.13B,No,171.4,104.24,176.09,123.69
91,AIRLTD.BO,584.45,0.01K,Consumer Durables,Homebuilding,96.0,23.0,11.0,27.0,0.8464,0.0,0.01K,0.03K,713.95,98.81,13.09B,No,603.07,604.48,601.15,625.08
92,RAPICUT.BO,244.1,23.94K,Non-Energy Minerals,Other Metals/Minerals,96.0,94.0,90.0,95.0,13.2786,12.7714,12.20K,17.98K,263.0,66.66,1.31B,No,193.02,138.16,200.77,165.32
93,VEDANTASSET.BO,91.77,58.50K,Finance,Investment Managers,96.0,98.0,98.0,96.0,2.9729,0.4464,6.15K,12.17K,91.77,33.0,253.43M,No,51.25,44.64,57.82,46.36
94,TULASEEBIOE.BO,57.13,0.30K,Process Industries,Chemicals: Specialty,96.0,98.0,98.0,83.0,1.705,0.1193,0.58K,2.14K,71.21,17.32,177.80M,No,36.98,40.14,41.42,34.1
95,TEJASSVI.BO,52.02,99.43K,Process Industries,Textiles,96.0,95.0,80.0,97.0,2.0121,1.8836,24.41K,84.97K,52.02,13.8,364.14M,No,40.1,28.8,42.5,34.28
96,RPTECH.NS,761.15,577.17K,Distribution Services,Electronics Distributors,96.0,96.0,96.0,96.0,45.2607,44.3036,1246.74K,1618.27K,812.85,275.6,50.16B,No,593.23,413.78,628.21,459.39
97,BAJAJCON.NS,619.7,401.94K,Consumer Non-Durables,Household/Personal Care,96.0,75.0,92.0,96.0,21.1214,21.0893,1415.79K,573.44K,632.6,220.1,80.94B,No,556.72,373.06,579.16,429.56
98,NANTA.BO,590.0,1.80K,Distribution Services,Wholesale Distributors,96.0,98.0,96.0,,28.7,15.675,10.70K,6.33K,651.4,234.0,3.03B,No,446.54,,463.76,
99,SAYAJIHOTL.NS,305.5,0.01K,Consumer Services,Hotels/Resorts/Cruise Lines,96.0,72.0,,,9.3607,7.6714,0.10K,0.19K,330.0,138.7,5.35B,No,288.83,,293.2,
100,ACUTAAS.NS,3514.8,565.53K,Health Technology,Pharmaceuticals: Major,96.0,76.0,85.0,96.0,130.5857,129.35,480.91K,500.07K,3740.0,1095.4,287.76B,No,3044.01,2160.92,3177.84,2438.4
101,AEROFLEX.NS,458.95,844.67K,Producer Manufacturing,Industrial Machinery,96.0,58.0,94.0,96.0,27.7429,27.4607,3172.36K,1519.10K,521.9,158.0,60.73B,No,414.93,255.51,437.16,295.14
102,OMAXAUTO.NS,230.03,38.04K,Producer Manufacturing,Auto Parts: Oem,95.0,27.0,97.0,96.0,9.9036,9.7436,211.59K,48.96K,263.4,84.5,4.93B,No,216.35,135.5,227.65,146.65
103,CEMPRO.NS,1521.4,687.89K,Industrial Services,Engineering & Construction,95.0,95.0,98.0,94.0,57.3786,54.9714,1538.59K,607.44K,1521.4,503.3,261.36B,No,1061.97,800.65,1146.07,811.46
104,KERNEX.NS,2403.0,150.05K,Electronic Technology,Computer Communications,95.0,93.0,97.0,94.0,93.9429,92.1071,336.03K,246.36K,2445.0,850.0,40.38B,No,1737.9,1300.6,1867.63,1387.95
105,ACFSL.BO,43.62,1.20K,Finance,Investment Banks/Brokers,95.0,93.0,96.0,96.0,0.1479,0.0,0.30K,0.30K,43.62,20.04,426.54M,No,31.54,22.92,34.25,24.78
106,SICAGEN.NS,52.88,10.40K,Distribution Services,Wholesale Distributors,95.0,13.0,,,2.0693,2.0314,15.39K,11.93K,61.5,24.35,2.09B,No,54.2,,54.08,
107,NOVARTIND.NS,1457.4,6.06K,Health Technology,Pharmaceuticals: Major,95.0,68.0,,,63.6714,63.5714,28.70K,25.98K,1589.2,672.25,35.98B,No,1312.61,,1368.71,
108,OMNI.NS,500.45,261.74K,Producer Manufacturing,Metal Fabrication,95.0,33.0,94.0,,27.575,27.4,786.28K,614.29K,590.1,176.25,61.89B,No,460.2,,476.19,
109,AVAX.BO,52.0,1.00K,Distribution Services,Wholesale Distributors,95.0,41.0,62.0,94.0,2.0257,1.3414,13.75K,11.11K,55.4,12.53,432.29M,No,50.57,34.77,50.68,40.29
110,VIVAA.BO,84.45,2.00K,Consumer Non-Durables,Apparel/Footwear,95.0,98.0,97.0,95.0,2.4421,1.3193,10.43K,10.67K,84.45,31.84,332.52M,No,48.74,41.77,54.74,42.58
111,KSHINTL.NS,857.95,134.02K,Producer Manufacturing,Electrical Products,95.0,57.0,95.0,97.0,34.5714,34.0821,537.59K,286.35K,908.9,330.0,58.13B,No,760.25,,784.1,
112,TITANBIO.BO,408.55,34.03K,Health Technology,Biotechnology,95.0,12.0,4.0,94.0,17.1071,16.6429,49.11K,34.32K,555.65,82.31,16.88B,No,440.07,303.68,432.3,353.79
113,NINSYS.NS,888.1,2.92K,Technology Services,Packaged Software,95.0,92.0,97.0,96.0,38.475,38.1643,8.59K,9.37K,896.7,281.05,16.50B,No,673.2,462.1,717.95,489.15
114,AEGISLOG.NS,1409.2,3517.13K,Distribution Services,Wholesale Distributors,95.0,98.0,97.0,95.0,65.7179,65.6214,2790.51K,3920.39K,1423.5,576.1,494.63B,No,862.01,757.74,946.58,769.64
115,INDOTECH.NS,3121.6,44.45K,Producer Manufacturing,Electrical Products,95.0,78.0,97.0,95.0,137.0643,118.8786,78.09K,68.99K,3300.0,1100.0,33.15B,No,2694.98,1853.63,2741.01,1935.34
116,NGLFINE.NS,3237.2,18.56K,Health Technology,Pharmaceuticals: Major,95.0,92.0,87.0,97.0,158.4571,157.2214,19.23K,12.41K,3300.0,1175.5,20.00B,No,2699.89,1974.02,2849.22,2257.72
117,DESIFARMS.BO,640.95,1.88K,Transportation,Air Freight/Couriers,95.0,45.0,8.0,18.0,15.9429,15.1357,0.25K,0.27K,793.05,131.35,634.28M,No,629.57,612.42,630.19,698.51
118,YASHHV.BO,893.65,194.25K,Producer Manufacturing,Electrical Products,95.0,93.0,95.0,96.0,47.6857,44.9036,170.40K,174.42K,940.0,366.0,25.57B,No,760.0,541.83,773.26,569.91
119,JAYBARMARU.NS,180.12,948.08K,Distribution Services,Wholesale Distributors,95.0,97.0,96.0,95.0,8.5721,8.565,1449.93K,857.86K,180.12,71.01,19.50B,No,127.42,101.65,137.2,107.03
120,SHADOWFAX.NS,232.44,2156.07K,Technology Services,Packaged Software,95.0,82.0,95.0,,9.9914,9.795,2890.92K,1678.69K,239.64,98.55,136.00B,No,198.78,,207.24,
121,KIRLOSENG.NS,2265.6,2167.28K,Producer Manufacturing,Electrical Products,95.0,84.0,90.0,94.0,145.8786,126.1786,771.75K,2623.86K,2720.0,829.6,329.37B,No,1919.22,1379.89,1984.41,1567.6
122,SIZEMASTER.BO,373.0,0.12K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,84.0,47.0,97.0,8.3071,5.9571,0.38K,0.12K,415.0,119.95,3.73B,No,372.5,250.97,372.89,298.66
123,GRWRHITECH.NS,7021.0,67.32K,Process Industries,Chemicals: Specialty,95.0,88.0,95.0,96.0,250.2857,249.1786,117.16K,62.31K,7117.0,2681.0,163.11B,No,5804.77,4121.94,6155.95,4477.93
124,ASPIRA.BO,122.5,0.99K,Health Services,Medical/Nursing Services,95.0,37.0,96.0,95.0,2.3393,1.8071,6.32K,2.66K,135.88,49.0,1.26B,No,107.73,73.77,115.15,79.54
125,MAXGROW.BO,57.43,185.17K,Commercial Services,Personnel Services,95.0,88.0,68.0,84.0,1.4693,1.0793,20.44K,23.73K,73.36,7.5,2.29B,No,51.69,43.14,52.59,51.94
126,PARMESHWAR.BO,195.55,2.00K,Non-Energy Minerals,Other Metals/Minerals,95.0,17.0,88.0,88.0,4.9393,4.3393,30.22K,8.67K,241.5,60.01,2.99B,No,199.26,133.65,199.89,160.08
127,VEL.BO,60.17,4.10K,Distribution Services,Wholesale Distributors,95.0,32.0,83.0,91.0,2.0964,2.0943,26.67K,7.69K,68.0,16.49,1.53B,No,55.64,43.84,56.52,48.26
128,INDSWFTLAB.NS,221.74,1399.14K,Health Technology,Pharmaceuticals: Major,95.0,96.0,88.0,96.0,9.4429,9.1079,1529.81K,1566.88K,225.99,87.15,19.26B,No,159.37,125.34,170.12,139.92
129,PAISALO.NS,72.04,11717.96K,Finance,Finance/Rental/Leasing,95.0,94.0,96.0,95.0,2.4507,2.3629,15410.02K,23720.64K,74.9,29.86,65.52B,No,54.61,41.04,57.74,43.66
130,PANKAJPO.BO,66.24,9.38K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,48.0,28.0,95.0,3.8486,3.8421,7.56K,13.70K,75.97,15.0,367.23M,No,66.1,47.6,67.26,60.69
131,SBECSUG.BO,71.95,9.76K,Process Industries,Agricultural Commodities/Milling,95.0,97.0,97.0,96.0,4.0536,1.7271,13.79K,16.39K,88.84,26.85,3.43B,No,47.96,35.95,52.89,37.94
